space,layer,held_out,detector,indist_auc,ood_auc,auc_drop
rawpca,10,wildjailbreak,power_multi,0.6899271004701928,0.5622096399535423,0.12771746051665045
rawpca,12,aegis-2.0,linear_probe,0.8192479296066253,0.5237012987012988,0.2955466309053265
rawpca,12,aegis-2.0,plain_voronoi,0.6884699792960662,0.45012987012987016,0.23834010916619608
rawpca,12,aegis-2.0,lda,0.8206940993788819,0.5068181818181818,0.3138759175607001
rawpca,12,aegis-2.0,qda,0.8435408902691511,0.6148701298701298,0.22867076039902134
rawpca,12,aegis-2.0,power_single,0.6884699792960662,0.45012987012987016,0.23834010916619608
rawpca,12,aegis-2.0,power_multi,0.7731521739130434,0.5911038961038961,0.18204827780914723
rawpca,12,toxic-chat,linear_probe,0.7865598329799957,0.7502020038784745,0.03635782910152119
rawpca,12,toxic-chat,plain_voronoi,0.6503371147260275,0.6953781512605042,-0.045041036534476664
rawpca,12,toxic-chat,lda,0.7865878621711241,0.7596153846153847,0.026972477555739394
rawpca,12,toxic-chat,qda,0.8315679189769515,0.634817388493859,0.19675053048309243
rawpca,12,toxic-chat,power_single,0.6503371147260275,0.6953781512605042,-0.045041036534476664
rawpca,12,toxic-chat,power_multi,0.7383911584040008,0.5426632191338074,0.19572793927019339
rawpca,12,wildjailbreak,linear_probe,0.7929943327500101,0.6545804297328688,0.1384139030171413
rawpca,12,wildjailbreak,plain_voronoi,0.7409351002192327,0.5613022648083623,0.17963283541087038
rawpca,12,wildjailbreak,lda,0.7913307494771334,0.6489184088269454,0.14241234065018804
rawpca,12,wildjailbreak,qda,0.7947820360246814,0.5320121951219512,0.26276984090273026
rawpca,12,wildjailbreak,power_single,0.7409351002192327,0.5613022648083623,0.17963283541087038
rawpca,12,wildjailbreak,power_multi,0.7199225160810998,0.6092479674796748,0.110674548601425
rawpca,14,aegis-2.0,linear_probe,0.7999937888198758,0.5143506493506493,0.2856431394692265
rawpca,14,aegis-2.0,plain_voronoi,0.690253105590062,0.44980519480519476,0.24044791078486727
rawpca,14,aegis-2.0,lda,0.801083850931677,0.5030519480519481,0.2980319028797289
rawpca,14,aegis-2.0,qda,0.828994824016563,0.5807142857142857,0.24828053830227725
rawpca,14,aegis-2.0,power_single,0.690253105590062,0.44980519480519476,0.24044791078486727
rawpca,14,aegis-2.0,power_multi,0.7796278467908901,0.6349350649350649,0.14469278185582524
rawpca,14,toxic-chat,linear_probe,0.7330024190041314,0.7693923723335488,-0.03638995332941741
rawpca,14,toxic-chat,plain_voronoi,0.646725510980648,0.6663703943115707,-0.019644883330922736
rawpca,14,toxic-chat,lda,0.7304511680528376,0.7746040723981901,-0.04415290434535246
